,2K-mean,KNN,2KNN,Actual_price,Error
892,44174.11,44434.09,43914.13,42454.92,-1719.1900000000023
893,43184.524999999994,43914.13,42454.92,39156.23,-4028.294999999991
894,40805.575,42454.92,39156.23,39401.97,-1403.604999999996
895,39279.100000000006,39156.23,39401.97,38424.78,-854.320000000007
896,38913.375,39401.97,38424.78,37994.61,-918.7649999999994
897,38209.695,38424.78,37994.61,38732.68,522.9850000000006
898,38363.645000000004,37994.61,38732.68,41953.5,3589.854999999996
899,40343.09,38732.68,41953.5,39437.09,-906.0
900,40695.295,41953.5,39437.09,38731.74,-1963.5550000000003
901,39084.41499999999,39437.09,38731.74,38810.31,-274.1049999999959
902,38771.024999999994,38731.74,38810.31,37785.47,-985.554999999993
903,38297.89,38810.31,37785.47,39678.87,1380.9800000000032
904,38732.17,37785.47,39678.87,39289.6,557.4300000000003
905,39484.235,39678.87,39289.6,41128.82,1644.5849999999991
906,40209.21,39289.6,41128.82,40939.36,730.1500000000015
907,41034.09,41128.82,40939.36,41780.35,746.260000000002
908,41359.854999999996,40939.36,41780.35,42226.0,866.1450000000041
909,42003.175,41780.35,42226.0,41280.89,-722.2850000000035
910,41753.445,42226.0,41280.89,41015.46,-737.9850000000006
911,41148.175,41280.89,41015.46,42380.0,1231.824999999997
912,41697.729999999996,41015.46,42380.0,42892.71,1194.9800000000032
913,42636.354999999996,42380.0,42892.71,44013.43,1377.0750000000044
914,43453.07,42892.71,44013.43,44335.95,882.8799999999974
915,44174.69,44013.43,44335.95,44530.0,355.3099999999977
916,44432.975,44335.95,44530.0,46842.91,2409.935000000005
917,45686.455,44530.0,46842.91,47144.86,1458.4049999999988
918,46993.885,46842.91,47144.86,47451.9,458.0149999999994
919,47298.380000000005,47144.86,47451.9,47078.81,-219.57000000000698
920,47265.354999999996,47451.9,47078.81,45517.87,-1747.4849999999933
921,46298.34,47078.81,45517.87,46298.08,-0.2599999999947613
922,45907.975000000006,45517.87,46298.08,45825.73,-82.24500000000262
923,46061.905,46298.08,45825.73,46420.23,358.32500000000437
924,46122.98,45825.73,46420.23,46594.23,471.25
925,46507.23,46420.23,46594.23,45506.78,-1000.4500000000044
926,46050.505000000005,46594.23,45506.78,43177.71,-2872.7950000000055
927,44342.244999999995,45506.78,43177.71,43443.89,-898.3549999999959
928,43310.8,43177.71,43443.89,42264.62,-1046.1800000000003
929,42854.255000000005,43443.89,42264.62,42765.97,-88.28500000000349
930,42515.295,42264.62,42765.97,42166.66,-348.63499999999476
931,42466.315,42765.97,42166.66,39534.83,-2931.4850000000006
932,40850.745,42166.66,39534.83,40081.08,-769.6650000000009
933,39807.955,39534.83,40081.08,41154.92,1346.9649999999965
934,40618.0,40081.08,41154.92,39941.64,-676.3600000000006
935,40548.28,41154.92,39941.64,40557.54,9.260000000002037
936,40249.59,39941.64,40557.54,40386.14,136.5500000000029
937,40471.84,40557.54,40386.14,39690.8,-781.0399999999936
938,40038.47,40386.14,39690.8,40812.11,773.6399999999994
939,40251.455,39690.8,40812.11,41498.63,1247.1749999999956
940,41155.369999999995,40812.11,41498.63,41367.73,212.36000000000786
941,41433.18,41498.63,41367.73,40485.99,-947.1900000000023
942,40926.86,41367.73,40485.99,39705.86,-1221.0
943,40095.925,40485.99,39705.86,39450.18,-645.7450000000026
944,39578.020000000004,39705.86,39450.18,39459.92,-118.10000000000582
945,39455.05,39450.18,39459.92,40428.05,973.0
946,39943.985,39459.92,40428.05,38110.01,-1833.9749999999985
947,39269.03,40428.05,38110.01,39236.56,-32.470000000001164
948,38673.285,38110.01,39236.56,39744.52,1071.2349999999933
949,39490.53999999999,39236.56,39744.52,38591.91,-898.6299999999901
950,39168.215,39744.52,38591.91,37637.59,-1530.625
951,38114.75,38591.91,37637.59,38468.45,353.6999999999971
952,38053.02,37637.59,38468.45,38515.02,462.0
953,38491.735,38468.45,38515.02,37725.64,-766.0950000000012
954,38120.33,38515.02,37725.64,39682.4,1562.0699999999997
955,38704.020000000004,37725.64,39682.4,36547.68,-2156.340000000004
956,38115.04,39682.4,36547.68,36008.04,-2107.0
957,36277.86,36547.68,36008.04,35463.86,-814.0
958,35735.95,36008.04,35463.86,34028.35,-1707.5999999999985
959,34746.104999999996,35463.86,34028.35,30077.33,-4668.774999999994
960,32052.84,34028.35,30077.33,31003.44,-1049.4000000000015
961,30540.385000000002,30077.33,31003.44,28953.78,-1586.6050000000032
962,29978.61,31003.44,28953.78,28941.53,-1037.0800000000017
963,28947.655,28953.78,28941.53,29232.08,284.4250000000029
964,29086.805,28941.53,29232.08,30048.78,961.9749999999985
965,29640.43,29232.08,30048.78,31295.95,1655.5200000000004
966,30672.364999999998,30048.78,31295.95,29832.78,-839.5849999999991
967,30564.364999999998,31295.95,29832.78,30413.25,-151.11499999999796
968,30123.015,29832.78,30413.25,28678.63,-1444.3849999999984
969,29545.940000000002,30413.25,28678.63,30286.25,740.3099999999977
970,29482.440000000002,28678.63,30286.25,29165.58,-316.8600000000006
971,29725.915,30286.25,29165.58,29405.07,-320.84500000000116
972,29285.325,29165.58,29405.07,30260.96,975.6349999999984
973,29833.015,29405.07,30260.96,29079.28,-753.7350000000006
974,29670.12,30260.96,29079.28,29628.94,-41.18000000000029
975,29354.11,29079.28,29628.94,29517.72,163.61000000000058
976,29573.33,29628.94,29517.72,29167.98,-405.3500000000022
977,29342.85,29517.72,29167.98,28597.97,-744.8799999999974
978,28882.975,29167.98,28597.97,29000.0,117.02500000000146
979,28798.985,28597.97,29000.0,29432.6,633.614999999998
980,29216.3,29000.0,29432.6,31710.4,2494.100000000002
981,30571.5,29432.6,31710.4,31775.49,1203.9900000000016
982,31742.945,31710.4,31775.49,29776.67,-1966.2750000000015
983,30776.08,31775.49,29776.67,30425.79,-350.2900000000009
984,30101.23,29776.67,30425.79,29667.32,-433.90999999999985
985,30046.555,30425.79,29667.32,29840.5,-206.0550000000003
986,29753.91,29667.32,29840.5,29894.46,140.54999999999927
987,29867.48,29840.5,29894.46,31345.26,1477.7799999999988
988,30619.86,29894.46,31345.26,31108.43,488.5699999999997
989,31226.845,31345.26,31108.43,30178.15,-1048.6949999999997
990,30643.29,31108.43,30178.15,30082.56,-560.7299999999996
991,30130.355000000003,30178.15,30082.56,29062.66,-1067.6950000000033
992,29572.61,30082.56,29062.66,28393.25,-1179.3600000000006
993,28727.955,29062.66,28393.25,26546.48,-2181.475000000002
994,27469.864999999998,28393.25,26546.48,22449.81,-5020.054999999997
995,24498.145,26546.48,22449.81,22102.82,-2395.3250000000007
996,22276.315000000002,22449.81,22102.82,22555.88,279.5649999999987
997,22329.35,22102.82,22555.88,9373.45,-12955.899999999998
998,15964.665,22555.88,9373.45,9294.5,-6670.165000000001
999,9333.975,9373.45,9294.5,9352.93,18.954999999999927
1000,9323.715,9294.5,9352.93,9280.84,-42.875
1001,9316.885,9352.93,9280.84,9685.58,368.6949999999997
1002,9483.21,9280.84,9685.58,9621.22,138.01000000000022
1003,9653.4,9685.58,9621.22,9283.97,-369.4300000000003
1004,9452.595,9621.22,9283.97,9242.26,-210.33499999999913
1005,9263.115,9283.97,9242.26,9152.93,-110.18499999999949
1006,9197.595000000001,9242.26,9152.93,9001.85,-195.7450000000008
1007,9077.39,9152.93,9001.85,9111.79,34.400000000001455
1008,9056.82,9001.85,9111.79,9186.63,129.8099999999995
1009,9149.21,9111.79,9186.63,9134.64,-14.569999999999709
1010,9160.634999999998,9186.63,9134.64,9232.97,72.33500000000095
1011,9183.805,9134.64,9232.97,9086.99,-96.81500000000051
1012,9159.98,9232.97,9086.99,9056.24,-103.73999999999978
1013,9071.615,9086.99,9056.24,9137.72,66.10499999999956
1014,9096.98,9056.24,9137.72,9073.03,-23.94999999999891
1015,9105.375,9137.72,9073.03,9343.16,237.78499999999985
1016,9208.095000000001,9073.03,9343.16,9256.05,47.95499999999811
1017,9299.605,9343.16,9256.05,9439.67,140.0650000000005
1018,9347.86,9256.05,9439.67,9231.53,-116.32999999999993
1019,9335.6,9439.67,9231.53,9286.71,-48.89000000000124
1020,9259.119999999999,9231.53,9286.71,9231.22,-27.899999999999636
1021,9258.965,9286.71,9231.22,9301.96,42.99499999999898
1022,9266.59,9231.22,9301.96,9235.92,-30.670000000000073
1023,9268.939999999999,9301.96,9235.92,9253.41,-15.529999999998836
1024,9244.665,9235.92,9253.41,9187.9,-56.76500000000124
1025,9220.654999999999,9253.41,9187.9,9127.31,-93.34499999999935
1026,9157.605,9187.9,9127.31,9151.61,-5.994999999998981
1027,9139.46,9127.31,9151.61,9172.42,32.960000000000946
1028,9162.015,9151.61,9172.42,9211.93,49.91500000000087
1029,9192.175,9172.42,9211.93,9162.54,-29.6349999999984
1030,9187.235,9211.93,9162.54,9396.79,209.5550000000003
1031,9279.665,9162.54,9396.79,9532.6,252.9349999999995
1032,9464.695,9396.79,9532.6,9613.95,149.25500000000102
1033,9573.275000000001,9532.6,9613.95,9550.42,-22.855000000001382
1034,9582.185000000001,9613.95,9550.42,9710.08,127.89499999999862
1035,9630.25,9550.42,9710.08,9939.36,309.1100000000006
1036,9824.720000000001,9710.08,9939.36,11050.92,1226.199999999999
1037,10495.14,9939.36,11050.92,10925.77,430.630000000001
1038,10988.345000000001,11050.92,10925.77,11111.67,123.32499999999891
1039,11018.720000000001,10925.77,11111.67,11109.09,90.36999999999898
1040,11110.380000000001,11111.67,11109.09,11352.64,242.2599999999984
1041,11230.865,11109.09,11352.64,11815.45,584.585000000001
1042,11584.045,11352.64,11815.45,11071.15,-512.8950000000004
1043,11443.3,11815.45,11071.15,11229.96,-213.34000000000015
1044,11150.555,11071.15,11229.96,11197.44,46.88500000000022
1045,11213.7,11229.96,11197.44,11756.82,543.119999999999
1046,11477.130000000001,11197.44,11756.82,11771.4,294.2699999999986
1047,11764.11,11756.82,11771.4,11605.37,-158.73999999999978
1048,11688.385,11771.4,11605.37,11769.85,81.46500000000015
1049,11687.61,11605.37,11769.85,11688.44,0.8299999999999272
1050,11729.145,11769.85,11688.44,11901.25,172.10499999999956
1051,11794.845000000001,11688.44,11901.25,11385.73,-409.1150000000016
1052,11643.49,11901.25,11385.73,11567.18,-76.30999999999949
1053,11476.455,11385.73,11567.18,11794.79,318.33500000000095
1054,11680.985,11567.18,11794.79,11773.55,92.56499999999869
1055,11784.17,11794.79,11773.55,11859.31,75.13999999999942
1056,11816.43,11773.55,11859.31,11915.38,98.94999999999891
1057,11887.345,11859.31,11915.38,12295.87,408.52500000000146
1058,12105.625,11915.38,12295.87,11954.07,-151.5550000000003
1059,12124.970000000001,12295.87,11954.07,11757.13,-367.84000000000196
1060,11855.599999999999,11954.07,11757.13,11861.39,5.790000000000873
1061,11809.259999999998,11757.13,11861.39,11528.88,-280.3799999999992
1062,11695.134999999998,11861.39,11528.88,11669.87,-25.2649999999976
1063,11599.375,11528.88,11669.87,11651.37,51.9950000000008
1064,11660.62,11669.87,11651.37,11749.98,89.35999999999876
1065,11700.675,11651.37,11749.98,11322.05,-378.625
1066,11536.015,11749.98,11322.05,11467.49,-68.52499999999964
1067,11394.77,11322.05,11467.49,11328.5,-66.27000000000044
1068,11397.994999999999,11467.49,11328.5,11532.37,134.37500000000182
1069,11430.435000000001,11328.5,11532.37,11469.17,38.73499999999876
1070,11500.77,11532.37,11469.17,11711.1,210.32999999999993
1071,11590.135,11469.17,11711.1,11653.66,63.524999999999636
1072,11682.380000000001,11711.1,11653.66,11923.74,241.35999999999876
1073,11788.7,11653.66,11923.74,11395.71,-392.9900000000016
1074,11659.724999999999,11923.74,11395.71,10146.86,-1512.864999999998
1075,10771.285,11395.71,10146.86,10454.94,-316.34499999999935
1076,10300.900000000001,10146.86,10454.94,10166.07,-134.83000000000175
1077,10310.505000000001,10454.94,10166.07,10256.89,-53.6150000000016
1078,10211.48,10166.07,10256.89,10373.32,161.84000000000015
1079,10315.105,10256.89,10373.32,10123.64,-191.46500000000015
1080,10248.48,10373.32,10123.64,10221.79,-26.68999999999869
1081,10172.715,10123.64,10221.79,10340.34,167.625
1082,10281.065,10221.79,10340.34,10392.25,111.18499999999949
1083,10366.295,10340.34,10392.25,10440.74,74.44499999999971
1084,10416.494999999999,10392.25,10440.74,10332.3,-84.19499999999971
1085,10386.52,10440.74,10332.3,10676.2,289.6800000000003
1086,10504.25,10332.3,10676.2,10783.09,278.84000000000015
1087,10729.645,10676.2,10783.09,10953.89,224.24499999999898
1088,10868.49,10783.09,10953.89,10941.82,73.32999999999993
1089,10947.855,10953.89,10941.82,10934.8,-13.055000000000291
1090,10938.31,10941.82,10934.8,11080.75,142.4400000000005
1091,11007.775,10934.8,11080.75,10916.66,-91.11499999999978
1092,10998.705,11080.75,10916.66,10414.57,-584.1350000000002
1093,10665.615,10916.66,10414.57,10528.77,-136.84499999999935
1094,10471.67,10414.57,10528.77,10237.57,-234.10000000000036
1095,10383.17,10528.77,10237.57,10738.81,355.6399999999994
1096,10488.189999999999,10237.57,10738.81,10691.01,202.82000000000153
1097,10714.91,10738.81,10691.01,10729.62,14.710000000000946
1098,10710.315,10691.01,10729.62,10774.39,64.07499999999891
1099,10752.005000000001,10729.62,10774.39,10692.83,-59.17500000000109
1100,10733.61,10774.39,10692.83,10839.1,105.48999999999978
1101,10765.965,10692.83,10839.1,10775.29,9.325000000000728
1102,10807.195,10839.1,10775.29,10616.08,-191.11499999999978
1103,10695.685000000001,10775.29,10616.08,10571.16,-124.52500000000146
1104,10593.619999999999,10616.08,10571.16,10544.79,-48.82999999999811
1105,10557.975,10571.16,10544.79,10669.49,111.51499999999942
1106,10607.14,10544.79,10669.49,10793.1,185.96000000000095
1107,10731.295,10669.49,10793.1,10596.59,-134.70499999999993
1108,10694.845000000001,10793.1,10596.59,10667.35,-27.4950000000008
1109,10631.970000000001,10596.59,10667.35,10928.65,296.6799999999985
1110,10798.0,10667.35,10928.65,11056.07,258.0699999999997
1111,10992.36,10928.65,11056.07,11299.03,306.6700000000001
1112,11177.55,11056.07,11299.03,11371.42,193.8700000000008
1113,11335.225,11299.03,11371.42,11534.33,199.10499999999956
1114,11452.875,11371.42,11534.33,11423.7,-29.174999999999272
1115,11479.015,11534.33,11423.7,11423.82,-55.19499999999971
1116,11423.76,11423.7,11423.82,11508.92,85.15999999999985
1117,11466.369999999999,11423.82,11508.92,11324.19,-142.17999999999847
1118,11416.555,11508.92,11324.19,11364.2,-52.35499999999956
1119,11344.195,11324.19,11364.2,11507.76,163.5650000000005
1120,11435.98,11364.2,11507.76,11756.61,320.630000000001
1121,11632.185000000001,11507.76,11756.61,11919.63,287.4449999999979
1122,11838.119999999999,11756.61,11919.63,12810.5,972.380000000001
1123,12365.064999999999,11919.63,12810.5,12984.4,619.335000000001
1124,12897.45,12810.5,12984.4,12935.42,37.969999999999345
1125,12959.91,12984.4,12935.42,13124.86,164.95000000000073
1126,13030.14,12935.42,13124.86,13041.86,11.720000000001164
1127,13083.36,13124.86,13041.86,13067.01,-16.350000000000364
1128,13054.435000000001,13041.86,13067.01,13644.77,590.3349999999991
1129,13355.89,13067.01,13644.77,13270.0,-85.88999999999942
1130,13457.385,13644.77,13270.0,13464.57,7.184999999999491
1131,13367.285,13270.0,13464.57,13569.51,202.22500000000036
1132,13517.04,13464.57,13569.51,13803.15,286.10999999999876
1133,13686.33,13569.51,13803.15,13768.97,82.63999999999942
1134,13786.06,13803.15,13768.97,13563.0,-223.0599999999995
1135,13665.985,13768.97,13563.0,14030.64,364.65499999999884
1136,13796.82,13563.0,14030.64,14159.15,362.3299999999999
1137,14094.895,14030.64,14159.15,15612.81,1517.914999999999
1138,14885.98,14159.15,15612.81,15599.89,713.9099999999999
1139,15606.349999999999,15612.81,15599.89,14835.97,-770.3799999999992
1140,15217.93,15599.89,14835.97,15488.13,270.1999999999989
1141,15162.05,14835.97,15488.13,15341.03,178.98000000000138
1142,15414.58,15488.13,15341.03,15313.17,-101.40999999999985
1143,15327.1,15341.03,15313.17,15700.26,373.15999999999985
1144,15506.715,15313.17,15700.26,16310.75,804.0349999999999
1145,16005.505000000001,15700.26,16310.75,16338.89,333.3849999999984
1146,16324.82,16310.75,16338.89,16081.42,-243.39999999999964
1147,16210.154999999999,16338.89,16081.42,15968.15,-242.0049999999992
1148,16024.785,16081.42,15968.15,16720.0,695.2150000000001
1149,16344.075,15968.15,16720.0,17678.08,1334.005000000001
1150,17199.04,16720.0,17678.08,17791.08,592.0400000000009
1151,17734.58,17678.08,17791.08,17821.41,86.82999999999811
1152,17806.245000000003,17791.08,17821.41,18670.93,864.6849999999977
1153,18246.17,17821.41,18670.93,18717.9,471.7300000000032
1154,18694.415,18670.93,18717.9,18435.63,-258.78499999999985
1155,18576.765,18717.9,18435.63,18385.0,-191.76499999999942
1156,18410.315000000002,18435.63,18385.0,19175.26,764.9449999999961
1157,18780.129999999997,18385.0,19175.26,18724.73,-55.39999999999782
1158,18949.995,19175.26,18724.73,17157.34,-1792.6549999999988
1159,17941.035,18724.73,17157.34,17146.41,-794.625
1160,17151.875,17157.34,17146.41,17735.55,583.6749999999993
1161,17440.98,17146.41,17735.55,18195.48,754.5
1162,17965.515,17735.55,18195.48,19700.79,1735.2750000000015
1163,18948.135000000002,18195.48,19700.79,18776.69,-171.44500000000335
1164,19238.739999999998,19700.79,18776.69,19212.25,-26.489999999997963
1165,18994.47,18776.69,19212.25,19440.0,445.52999999999884
1166,19326.125,19212.25,19440.0,18656.86,-669.2649999999994
1167,19048.43,19440.0,18656.86,19158.17,109.73999999999796
1168,18907.515,18656.86,19158.17,19370.88,463.3650000000016
1169,19264.525,19158.17,19370.88,19174.1,-90.42500000000291
1170,19272.489999999998,19370.88,19174.1,18317.05,-955.4399999999987
1171,18745.574999999997,19174.1,18317.05,18547.52,-198.05499999999665
1172,18432.285,18317.05,18547.52,18253.12,-179.16500000000087
1173,18400.32,18547.52,18253.12,18032.84,-367.47999999999956
1174,18142.98,18253.12,18032.84,18814.25,671.2700000000004
1175,18423.545,18032.84,18814.25,19167.62,744.0750000000007
1176,18990.934999999998,18814.25,19167.62,19269.93,278.9950000000026
1177,19218.775,19167.62,19269.93,19430.07,211.29499999999825
1178,19350.0,19269.93,19430.07,21353.92,2003.9199999999983
1179,20391.995,19430.07,21353.92,22821.54,2429.545000000002
1180,22087.73,21353.92,22821.54,23126.14,1038.4099999999999
1181,22973.84,22821.54,23126.14,23851.58,877.7400000000016
1182,23488.86,23126.14,23851.58,23481.66,-7.200000000000728
1183,23666.620000000003,23851.58,23481.66,22728.0,-938.6200000000026
1184,23104.83,23481.66,22728.0,23809.99,705.1599999999999
1185,23268.995000000003,22728.0,23809.99,23220.09,-48.905000000002474
1186,23515.04,23809.99,23220.09,23718.94,203.89999999999782
1187,23469.515,23220.09,23718.94,24699.77,1230.255000000001
1188,24209.355,23718.94,24699.77,26473.31,2263.9550000000017
1189,25586.54,24699.77,26473.31,26254.23,667.6899999999987
1190,26363.77,26473.31,26254.23,27040.75,676.9799999999996
1191,26647.489999999998,26254.23,27040.75,27356.29,708.8000000000029
1192,27198.52,27040.75,27356.29,28890.0,1691.4799999999996
1193,28123.145,27356.29,28890.0,28969.01,845.864999999998
1194,28929.504999999997,28890.0,28969.01,29406.54,477.0350000000035
1195,29187.775,28969.01,29406.54,32215.48,3027.704999999998
1196,30811.010000000002,29406.54,32215.48,33071.12,2260.1100000000006
1197,32643.300000000003,32215.48,33071.12,32015.4,-627.9000000000015
1198,32543.260000000002,33071.12,32015.4,34048.81,1505.5499999999956
1199,33032.104999999996,32015.4,34048.81,36851.55,3819.445000000007
1200,35450.18,34048.81,36851.55,39488.0,4037.8199999999997
1201,38169.775,36851.55,39488.0,40610.16,2440.385000000002
1202,40049.08,39488.0,40610.16,40239.25,190.16999999999825
1203,40424.705,40610.16,40239.25,38162.04,-2262.665000000001
1204,39200.645000000004,40239.25,38162.04,35427.77,-3772.8750000000073
1205,36794.905,38162.04,35427.77,34029.14,-2765.7649999999994
1206,34728.455,35427.77,34029.14,37383.06,2654.604999999996
1207,35706.1,34029.14,37383.06,39113.72,3407.6200000000026
1208,38248.39,37383.06,39113.72,36734.62,-1513.7699999999968
1209,37924.17,39113.72,36734.62,36003.52,-1920.6500000000015
1210,36369.07,36734.62,36003.52,35833.58,-535.489999999998
1211,35918.55,36003.52,35833.58,36632.24,713.689999999995
1212,36232.91,35833.58,36632.24,35902.6,-330.31000000000495
1213,36267.42,36632.24,35902.6,35489.56,-777.8600000000006
1214,35696.08,35902.6,35489.56,30837.51,-4858.570000000003
1215,33163.534999999996,35489.56,30837.51,32980.82,-182.7149999999965
1216,31909.165,30837.51,32980.82,32100.29,191.125
1217,32540.555,32980.82,32100.29,32290.8,-249.75500000000102
1218,32195.545,32100.29,32290.8,32253.49,57.94500000000335
1219,32272.145,32290.8,32253.49,32495.0,222.85499999999956
1220,32374.245000000003,32253.49,32495.0,30410.09,-1964.1550000000025
1221,31452.545,32495.0,30410.09,33443.5,1990.9550000000017
1222,31926.795,30410.09,33443.5,34261.2,2334.404999999999
1223,33852.35,33443.5,34261.2,34299.6,447.25
1224,34280.399999999994,34261.2,34299.6,33111.96,-1168.439999999995
1225,33705.78,34299.6,33111.96,33528.41,-177.36999999999534
1226,33320.185,33111.96,33528.41,35511.95,2191.7649999999994
1227,34520.18,33528.41,35511.95,37675.81,3155.6299999999974
1228,36593.88,35511.95,37675.81,36977.41,383.5300000000061
1229,37326.61,37675.81,36977.41,38331.68,1005.0699999999997
1230,37654.545,36977.41,38331.68,39258.22,1603.675000000003
1231,38794.95,38331.68,39258.22,38870.21,75.26000000000204
1232,39064.215,39258.22,38870.21,46426.88,7362.665000000001
1233,42648.545,38870.21,46426.88,46480.92,3832.375
1234,46453.899999999994,46426.88,46480.92,44846.51,-1607.3899999999921
1235,45663.715,46480.92,44846.51,48003.02,2339.3050000000003
1236,46424.765,44846.51,48003.02,47393.0,968.2350000000006
1237,47698.009999999995,48003.02,47393.0,47205.88,-492.1299999999974
1238,47299.44,47393.0,47205.88,48631.27,1331.8299999999945
1239,47918.575,47205.88,48631.27,47915.01,-3.5649999999950523
1240,48273.14,48631.27,47915.01,49145.04,871.9000000000015
1241,48530.025,47915.01,49145.04,52139.34,3609.314999999995
1242,50642.19,49145.04,52139.34,51555.69,913.5
1243,51847.515,52139.34,51555.69,55922.05,4074.5350000000035
1244,53738.87,51555.69,55922.05,55885.1,2146.229999999996
1245,55903.575,55922.05,55885.1,57465.09,1561.5149999999994
1246,56675.095,55885.1,57465.09,54107.06,-2568.0350000000035
1247,55786.075,57465.09,54107.06,48888.16,-6897.914999999994
1248,51497.61,54107.06,48888.16,49695.47,-1802.1399999999994
1249,49291.815,48888.16,49695.47,47079.75,-2212.0650000000023
1250,48387.61,49695.47,47079.75,46302.75,-2084.8600000000006
1251,46691.25,47079.75,46302.75,46148.23,-543.0199999999968
1252,46225.490000000005,46302.75,46148.23,45226.61,-998.8800000000047
1253,45687.42,46148.23,45226.61,49638.48,3951.060000000005
1254,47432.545,45226.61,49638.48,48487.26,1054.7150000000038
1255,49062.87,49638.48,48487.26,50371.33,1308.4599999999991
1256,49429.295,48487.26,50371.33,48365.49,-1063.8050000000003
1257,49368.41,50371.33,48365.49,48761.85,-606.560000000005
1258,48563.67,48365.49,48761.85,48897.46,333.7900000000009
1259,48829.655,48761.85,48897.46,50989.04,2159.385000000002
1260,49943.25,48897.46,50989.04,52394.72,2451.470000000001
1261,51691.880000000005,50989.04,52394.72,54887.19,3195.3099999999977
1262,53640.955,52394.72,54887.19,55855.5,2214.5449999999983
1263,55371.345,54887.19,55855.5,57797.82,2426.4749999999985
1264,56826.66,55855.5,57797.82,57219.44,392.77999999999884
1265,57508.630000000005,57797.82,57219.44,61168.93,3660.2999999999956
1266,59194.185,57219.44,61168.93,59001.01,-193.17499999999563
1267,60084.97,61168.93,59001.01,55615.12,-4469.8499999999985
1268,57308.065,59001.01,55615.12,56915.32,-392.7450000000026
1269,56265.22,55615.12,56915.32,58928.67,2663.449999999997
1270,57921.994999999995,56915.32,58928.67,57633.58,-288.4149999999936
1271,58281.125,58928.67,57633.58,58041.31,-239.81500000000233
1272,57837.445,57633.58,58041.31,58108.52,271.0749999999971
1273,58074.91499999999,58041.31,58108.52,57387.45,-687.4649999999965
1274,57747.985,58108.52,57387.45,54099.99,-3647.9950000000026
1275,55743.72,57387.45,54099.99,54351.96,-1391.760000000002
1276,54225.975,54099.99,54351.96,52286.31,-1939.6650000000009
1277,53319.134999999995,54351.96,52286.31,51312.16,-2006.9749999999913
1278,51799.235,52286.31,51312.16,55055.38,3256.144999999997
1279,53183.770000000004,51312.16,55055.38,55821.67,2637.899999999994
1280,55438.524999999994,55055.38,55821.67,55764.78,326.25500000000466
1281,55793.225,55821.67,55764.78,57620.16,1826.935000000005
1282,56692.47,55764.78,57620.16,58769.99,2077.519999999997
1283,58195.075,57620.16,58769.99,58772.47,577.3950000000041
1284,58771.229999999996,58769.99,58772.47,58706.48,-64.74999999999272
1285,58739.475000000006,58772.47,58706.48,58966.02,226.54499999999098
1286,58836.25,58706.48,58966.02,57060.02,-1776.2300000000032
1287,58013.02,58966.02,57060.02,58203.64,190.62000000000262
1288,57631.83,57060.02,58203.64,59128.9,1497.0699999999997
1289,58666.270000000004,58203.64,59128.9,57982.78,-683.4900000000052
1290,58555.84,59128.9,57982.78,55935.39,-2620.449999999997
1291,56959.085,57982.78,55935.39,58075.58,1116.4950000000026
1292,57005.485,55935.39,58075.58,58105.83,1100.3450000000012
1293,58090.705,58075.58,58105.83,59748.95,1658.2449999999953
1294,58927.39,58105.83,59748.95,59963.16,1035.770000000004
1295,59856.055,59748.95,59963.16,59834.64,-21.415000000000873
1296,59898.9,59963.16,59834.64,63584.15,3685.25
1297,61709.395000000004,59834.64,63584.15,62961.88,1252.4849999999933
1298,63273.015,63584.15,62961.88,63211.91,-61.104999999995925
1299,63086.895000000004,62961.88,63211.91,61414.25,-1672.645000000004
1300,62313.08,63211.91,61414.25,60054.13,-2258.9500000000044
1301,60734.19,61414.25,60054.13,56252.24,-4481.950000000004
1302,58153.185,60054.13,56252.24,55668.99,-2484.1949999999997
1303,55960.615,56252.24,55668.99,56475.34,514.7249999999985
1304,56072.16499999999,55668.99,56475.34,53813.61,-2258.554999999993
1305,55144.475,56475.34,53813.61,51701.01,-3443.4649999999965
1306,52757.31,53813.61,51701.01,51154.49,-1602.8199999999997
1307,51427.75,51701.01,51154.49,50088.3,-1339.449999999997
1308,50621.395000000004,51154.49,50088.3,49115.04,-1506.3550000000032
1309,49601.67,50088.3,49115.04,54044.67,4443.0
1310,51579.854999999996,49115.04,54044.67,55069.96,3490.105000000003
1311,54557.315,54044.67,55069.96,54885.35,328.0349999999962
1312,54977.655,55069.96,54885.35,53582.7,-1394.9550000000017
1313,54234.024999999994,54885.35,53582.7,57755.9,3521.8750000000073
1314,55669.3,53582.7,57755.9,57846.76,2177.459999999999
1315,57801.33,57755.9,57846.76,56610.08,-1191.25
1316,57228.42,57846.76,56610.08,57212.47,-15.94999999999709
1317,56911.275,56610.08,57212.47,53230.95,-3680.3250000000044
1318,55221.71,57212.47,53230.95,57515.37,2293.6600000000035
1319,55373.16,53230.95,57515.37,56432.63,1059.469999999994
1320,56974.0,57515.37,56432.63,57368.78,394.77999999999884
1321,56900.705,56432.63,57368.78,58946.34,2045.6349999999948
1322,58157.56,57368.78,58946.34,58305.56,148.0
1323,58625.95,58946.34,58305.56,55859.94,-2766.0099999999948
1324,57082.75,58305.56,55859.94,56745.27,-337.4800000000032
1325,56302.604999999996,55859.94,56745.27,49607.98,-6694.624999999993
1326,53176.625,56745.27,49607.98,49677.77,-3498.855000000003
1327,49642.875,49607.98,49677.77,49886.57,243.6949999999997
1328,49782.17,49677.77,49886.57,46790.33,-2991.8399999999965
